step,risk_score,stability_score,alert,status,phase_reset,factors,ready,hard_failure,loss_z,loss_diff_z,grad_z,lr_jump,update_z,grad_volatility,update_available,step_gap,score_multi_signal,score_loss_z,score_grad_z,score_ewma_loss,score_cusum_loss
142,0.008597135584264493,99.14028644157355,False,NORMAL,False,[],True,False,-0.9473617696051638,0.06907443309149357,-1.144573359942746,0.0,-1.1274589275525748,0.0,True,1,0.008597135584264493,0.008597135584264493,0.0,0.0,0.0
143,0.0008048286728714191,99.91951713271285,False,NORMAL,False,[],True,False,-0.9864909989803451,0.006441221770787417,-1.2791220496697069,0.0,-1.1400272996821106,0.0,True,1,0.0008048286728714191,0.0008048286728714191,0.0,0.0,0.0
144,0.09886714399732448,90.11328560026756,False,NORMAL,False,[],True,False,-0.9782731216133174,0.8328206264082171,-1.2009956566583082,0.0,-1.1198246442134787,0.0,True,1,0.09886714399732448,0.09886714399732448,0.0,0.0,0.0
145,0.03449153625563464,96.55084637443653,False,NORMAL,False,[],True,False,-0.9241042010142558,0.28080328779601527,-1.1087915677636984,0.0,-1.1067367992703925,0.0,True,1,0.03449153625563464,0.03449153625563464,0.0,0.0,0.0
146,-0.0,100.0,False,NORMAL,False,[],True,False,-1.000783895722847,-0.5123252388244433,-1.227971161132668,0.0,-1.131427809176409,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
147,0.06925890357260563,93.07410964273943,False,NORMAL,False,[],True,False,-0.998441087376258,0.5741930583561452,-1.1774644933976313,0.0,-1.1469793707731697,0.0,True,1,0.06925890357260563,0.06925890357260563,0.0,0.0,0.0
148,0.10978083831009482,89.02191616899053,False,NORMAL,False,[],True,False,-0.979588544296987,0.9303007798440084,-1.1494413170529652,0.0,-1.1113899759453494,0.0,True,1,0.10978083831009482,0.10978083831009482,0.0,0.0,0.0
149,-0.0,100.0,False,NORMAL,False,[],True,False,-1.0435992473422195,-0.20159455504098073,-1.2368149675149556,0.0,-1.1022264982136822,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
150,0.052852566031837106,94.71474339681629,False,NORMAL,False,[],True,False,-1.0005435979204156,0.43440410100243887,-1.2538580372889063,0.0,-1.0785245424326977,0.0,True,1,0.052852566031837106,0.052852566031837106,0.0,0.0,0.0
151,0.034429288268502285,96.55707117314977,False,NORMAL,False,[],True,False,-0.992655210381402,0.2802875306965078,-1.16962958477032,0.0,-1.0713123059625698,0.0,True,1,0.034429288268502285,0.034429288268502285,0.0,0.0,0.0
152,0.043554191495554576,95.64458085044454,False,NORMAL,False,[],True,False,-0.9963683627221368,0.35624918191866217,-1.1619377706711018,0.0,-1.0841761528967246,0.0,True,1,0.043554191495554576,0.043554191495554576,0.0,0.0,0.0
153,0.021709561085811173,97.82904389141889,False,NORMAL,False,[],True,False,-1.0374640283151315,0.17558944583975838,-1.128931683705574,0.0,-1.0888588223387297,0.0,True,1,0.021709561085811173,0.02170956108581117,0.0,0.0,0.0
154,0.060486481924666574,93.95135180753334,False,NORMAL,False,[],True,False,-1.0185910478693498,0.4991445731793877,-1.1795227998929576,0.0,-1.0867619447461503,0.0,True,1,0.060486481924666574,0.060486481924666574,0.0,0.0,0.0
155,0.02123564027498081,97.87643597250192,False,NORMAL,False,[],True,False,-1.0547219181798881,0.17171488232381626,-1.2064650518673365,0.0,-1.065911696146409,0.0,True,1,0.02123564027498081,0.02123564027498081,0.0,0.0,0.0
156,-0.0,100.0,False,NORMAL,False,[],True,False,-1.039608737827758,-0.6493792975115856,-1.3389115930819668,0.0,-1.0617233709322813,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
157,0.10136268195579648,89.86373180442035,False,NORMAL,False,[],True,False,-1.0494953646457739,0.8550060329121081,-1.1108873639196988,0.0,-1.0549085946816144,0.0,True,1,0.10136268195579648,0.10136268195579648,0.0,0.0,0.0
158,0.12477158817874924,87.52284118212508,False,NORMAL,False,[],True,False,-1.0391556413773266,1.0661630768691928,-1.0847491046948539,0.0,-1.09819697156407,0.0,True,1,0.12477158817874924,0.12477158817874924,0.0,0.0,0.0
159,0.015386862793842871,98.46131372061572,False,NORMAL,False,[],True,False,-1.0655384819546632,0.12405175250853508,-1.1125766575412248,0.0,-1.1128037693872508,0.0,True,1,0.015386862793842871,0.015386862793842871,0.0,0.0,0.0
160,-0.0,100.0,False,NORMAL,False,[],True,False,-1.0213574898639697,-0.09733591715159957,-1.1922669891816178,0.0,-1.1640259011509848,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
161,0.06491657425025578,93.50834257497442,False,NORMAL,False,[],True,False,-0.995829275322151,0.5369562261840273,-1.2584884493530257,0.0,-1.1524393060399678,0.0,True,1,0.06491657425025578,0.06491657425025578,0.0,0.0,0.0
162,0.06606269138726527,93.39373086127347,False,NORMAL,False,[],True,False,-1.0170334452686687,0.546767715245424,-1.084531142964302,0.0,-1.1090439687168006,0.0,True,1,0.06606269138726527,0.06606269138726527,0.0,0.0,0.0
163,0.04873376422495676,95.12662357750432,False,NORMAL,False,[],True,False,-1.0078795546410086,0.3996904169603962,-1.0893628287164356,0.0,-1.0843496342269083,0.0,True,1,0.04873376422495676,0.04873376422495677,0.0,0.0,0.0
164,-0.0,100.0,False,NORMAL,False,[],True,False,-1.0302662111423213,-0.27204855764477787,-1.222201345546004,0.0,-1.1423472479833097,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
165,-0.0,100.0,False,NORMAL,False,[],True,False,-1.0506715415378165,-0.026916484636520303,-1.2584435463914563,0.0,-1.1456350641455568,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
166,0.0071669470405145265,99.28330529594854,False,NORMAL,False,[],True,False,-1.04752706872789,0.05754202383394013,-1.2521801113137496,0.0,-1.1730088942239059,0.0,True,1,0.0071669470405145265,0.0071669470405145265,0.0,0.0,0.0
167,0.1268471472614238,87.31528527385763,False,NORMAL,False,[],True,False,-1.0024879502351272,1.0851571953696695,-1.1760295403325445,0.0,-1.1269312349393834,0.0,True,1,0.1268471472614238,0.1268471472614238,0.0,0.0,0.0
168,-0.0,100.0,False,NORMAL,False,[],True,False,-1.086624719127728,-0.8269859118592049,-1.3478272527609765,0.0,-1.1591516532808224,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
169,0.11986362045414269,88.01363795458573,False,NORMAL,False,[],True,False,-1.0508491756877292,1.0214272540870866,-1.2307399118741553,0.0,-1.1524646323095888,0.0,True,1,0.11986362045414269,0.11986362045414269,0.0,0.0,0.0
170,0.02098966587572862,97.90103341242714,False,NORMAL,False,[],True,False,-1.022490182696039,0.16970464569081264,-1.1115309565705858,0.0,-1.1396663438787975,0.0,True,1,0.02098966587572862,0.02098966587572862,0.0,0.0,0.0
171,0.029936745103185867,97.00632548968142,False,NORMAL,False,[],True,False,-1.0186332692219153,0.24315198701631696,-1.1907073766120244,0.0,-1.1183677353522106,0.0,True,1,0.029936745103185867,0.029936745103185863,0.0,0.0,0.0
172,-0.0,100.0,False,NORMAL,False,[],True,False,-1.0745832616780318,-0.6496616374542942,-1.218338736516259,0.0,-1.1412364153192862,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
173,0.1564094154576234,84.35905845423765,False,NORMAL,False,[],True,False,-1.0413003566065966,1.360703931879002,-1.192884514195818,0.0,-1.0956004630990823,0.0,True,1,0.1564094154576234,0.15640941545762344,0.0,0.0,0.0
174,-0.0,100.0,False,NORMAL,False,[],True,False,-1.0910096533312277,-0.15855846998902964,-1.284714475634055,0.0,-1.0462629747556158,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
175,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1241340245557772,-0.1614166881953938,-1.2147356002500707,0.0,-1.0601592969612084,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
176,0.06417606684208715,93.58239331579128,False,NORMAL,False,[],True,False,-1.1277131149522115,0.530623406393143,-1.3034812483412908,0.0,-1.0562858450906198,0.0,True,1,0.06417606684208715,0.06417606684208715,0.0,0.0,0.0
177,0.025526975139712114,97.44730248602879,False,NORMAL,False,[],True,False,-1.1568648109712152,0.2068675313839692,-1.3410849110302236,0.0,-1.1027377731550847,0.0,True,1,0.025526975139712114,0.025526975139712114,0.0,0.0,0.0
178,0.026663495617528336,97.33365043824716,False,NORMAL,False,[],True,False,-1.0700201547018384,0.21620331572823545,-1.3184212399586481,0.0,-1.092801337111149,0.0,True,1,0.026663495617528336,0.026663495617528336,0.0,0.0,0.0
179,-0.0,100.0,False,NORMAL,False,[],True,False,-1.101515969662497,-0.0011524654345643783,-1.2841653854278776,0.0,-1.1018156381358861,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
180,0.02405656196909739,97.59434380309027,False,NORMAL,False,[],True,False,-1.1276370459708014,0.19480517668452052,-1.2257899154433383,0.0,-1.0681888125570673,0.0,True,1,0.02405656196909739,0.024056561969097393,0.0,0.0,0.0
181,0.10653765424954953,89.34623457504505,False,NORMAL,False,[],True,False,-1.0844743315353123,0.9012087015010095,-1.3288570310137244,0.0,-1.0822797396828974,0.0,True,1,0.10653765424954953,0.10653765424954952,0.0,0.0,0.0
182,-0.0,100.0,False,NORMAL,False,[],True,False,-1.0733535902744633,-0.15930358219382237,-1.2489212229627438,0.0,-1.18452634208632,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
183,0.10102144722723097,89.8978552772769,False,NORMAL,False,[],True,False,-1.092195311923713,0.8519688124406701,-1.2153249212659358,0.0,-1.1970553821785037,0.0,True,1,0.10102144722723097,0.10102144722723097,0.0,0.0,0.0
184,0.09777527798631622,90.22247220136838,False,NORMAL,False,[],True,False,-1.0878184233089596,0.8231332196931942,-1.1833703693878008,0.0,-1.2370183809560027,0.0,True,1,0.09777527798631622,0.09777527798631622,0.0,0.0,0.0
185,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1366587029790844,-0.6213391972282459,-1.3481764352737846,0.0,-1.3379379343813436,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
186,0.031384310207949295,96.86156897920507,False,NORMAL,False,[],True,False,-1.1117744828909966,0.2550988057734685,-1.2639000593943592,0.0,-1.3815737671589254,0.0,True,1,0.031384310207949295,0.031384310207949295,0.0,0.0,0.0
187,0.02626885781121334,97.37311421887867,False,NORMAL,False,[],True,False,-1.125416664771302,0.21296038526373792,-1.2736647016608553,0.0,-1.3651986612005729,0.0,True,1,0.02626885781121334,0.02626885781121334,0.0,0.0,0.0
188,0.1146895080675284,88.53104919324716,False,NORMAL,False,[],True,False,-1.1003361418036859,0.9745348572944953,-1.1256244134435518,0.0,-1.310950847668129,0.0,True,1,0.1146895080675284,0.1146895080675284,0.0,0.0,0.0
189,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1002108362472132,-0.5661112346784202,-1.2478607394192798,0.0,-1.4236640785800103,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
190,0.11615351805507204,88.3846481944928,False,NORMAL,False,[],True,False,-1.0769111044216233,0.9877751550710199,-1.2451734408167587,0.0,-1.3962851549833115,0.0,True,1,0.11615351805507204,0.11615351805507203,0.0,0.0,0.0
191,0.05952882693295197,94.0471173067048,False,NORMAL,False,[],True,False,-1.0695030790734923,0.49099425085764975,-1.2918047554498857,0.0,-1.3576030068191218,0.0,True,1,0.05952882693295197,0.05952882693295197,0.0,0.0,0.0
192,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1339295944687304,-0.7582820742555048,-1.3826985163664067,0.0,-1.3271494237449262,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
193,0.13035617348931194,86.9643826510688,False,NORMAL,False,[],True,False,-1.1381454418048886,1.117372367789962,-1.3258556673170272,0.0,-1.3905554302773224,0.0,True,1,0.13035617348931194,0.13035617348931194,0.0,0.0,0.0
194,0.025623667603614248,97.43763323963857,False,NORMAL,False,[],True,False,-1.1552092350747556,0.20766137387258585,-1.3413096272986622,0.0,-1.3977543640331798,0.0,True,1,0.025623667603614248,0.025623667603614248,0.0,0.0,0.0
195,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1896321648627748,-0.18387108806623645,-1.3736824553626281,0.0,-1.4032925869766548,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
196,0.11732962453688982,88.26703754631102,False,NORMAL,False,[],True,False,-1.0927977810748026,0.9984275903481273,-1.2650624310963021,0.0,-1.341075982723128,0.0,True,1,0.11732962453688982,0.11732962453688982,0.0,0.0,0.0
197,0.02026648102560207,97.9733518974398,False,NORMAL,False,[],True,False,-1.089934378206178,0.16379730966548978,-1.319276776078147,0.0,-1.2837115518638833,0.0,True,1,0.02026648102560207,0.02026648102560207,0.0,0.0,0.0
198,0.05678861845798141,94.32113815420186,False,NORMAL,False,[],True,False,-1.120525632757806,0.4677189030985337,-1.1504024481886792,0.0,-1.281095449568835,0.0,True,1,0.05678861845798141,0.0567886184579814,0.0,0.0,0.0
199,0.031031410756602068,96.8968589243398,False,NORMAL,False,[],True,False,-1.136536781436773,0.25218466606605827,-1.2460914386151243,0.0,-1.287892820348409,0.0,True,1,0.031031410756602068,0.031031410756602068,0.0,0.0,0.0
200,-0.0,100.0,False,NORMAL,False,[],True,False,-1.11222940830888,-0.04209429919037815,-1.348652785356039,0.0,-1.2955227428286014,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
201,0.1278910795671913,87.21089204328088,False,NORMAL,False,[],True,False,-1.0352386238332238,1.0947276329630817,-1.1653003033902367,0.0,-1.2306209483111614,0.0,True,1,0.1278910795671913,0.1278910795671913,0.0,0.0,0.0
202,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1410056161914812,-1.1415786156665724,-1.3045737297615094,0.0,-1.248508313112189,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
203,0.08348609776976822,91.65139022302317,False,NORMAL,False,[],True,False,-1.1330698513396806,0.6974243439208838,-1.3647584739265881,0.0,-1.2594488300882585,0.0,True,1,0.08348609776976822,0.08348609776976823,0.0,0.0,0.0
204,0.08190975240310593,91.80902475968941,False,NORMAL,False,[],True,False,-1.1543614258091028,0.6836766741165933,-1.2946355091152102,0.0,-1.1818632017619657,0.0,True,1,0.08190975240310593,0.08190975240310593,0.0,0.0,0.0
205,0.09658112990285869,90.34188700971413,False,NORMAL,False,[],True,False,-1.0814269468447797,0.8125517449191362,-1.243387164976883,0.0,-1.1986105856594131,0.0,True,1,0.09658112990285869,0.09658112990285869,0.0,0.0,0.0
206,0.0023424021393098505,99.76575978606903,False,NORMAL,False,[],True,False,-1.080173829658501,0.018761198839009115,-1.1640210901227057,0.0,-1.18611382292486,0.0,True,1,0.0023424021393098505,0.0023424021393098505,0.0,0.0,0.0
207,0.03327474112710581,96.67252588728942,False,NORMAL,False,[],True,False,-1.0660641020060642,0.2707275270833639,-1.2138823697549403,0.0,-1.137345549248476,0.0,True,1,0.03327474112710581,0.03327474112710581,0.0,0.0,0.0
208,0.02560747119370957,97.43925288062904,False,NORMAL,False,[],True,False,-1.0434530326382576,0.20752839629703032,-1.1821486778547285,0.0,-1.092722809123476,0.0,True,1,0.02560747119370957,0.02560747119370957,0.0,0.0,0.0
209,-0.0,100.0,False,NORMAL,False,[],True,False,-1.0429208745676706,-0.11873284862801955,-1.0970071296695747,0.0,-1.1584156964720622,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
210,0.01247919865539131,98.75208013446087,False,NORMAL,False,[],True,False,-1.10327160564549,0.10046174220758805,-1.2678314780333548,0.0,-1.2210880272888627,0.0,True,1,0.01247919865539131,0.012479198655391308,0.0,0.0,0.0
211,0.06321165778623573,93.67883422137643,False,NORMAL,False,[],True,False,-1.1117595437216756,0.5223832883180931,-1.3129241136678456,0.0,-1.25700125574783,0.0,True,1,0.06321165778623573,0.06321165778623573,0.0,0.0,0.0
212,0.10340495880811343,89.65950411918865,False,NORMAL,False,[],True,False,-1.073367504696178,0.8732078236525336,-1.271589288285185,0.0,-1.2841946244921847,0.0,True,1,0.10340495880811343,0.10340495880811343,0.0,0.0,0.0
213,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1104848227222648,-0.38482091742529384,-1.2720561123015302,0.0,-1.287682727754537,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
214,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1727369682034379,-0.1252459382966582,-1.3083540088834387,0.0,-1.2799031612670448,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
215,0.042032995182018876,95.79670048179811,False,NORMAL,False,[],True,False,-1.1834470138703128,0.34353554671432546,-1.3329682803668872,0.0,-1.1164958924792348,0.0,True,1,0.042032995182018876,0.042032995182018876,0.0,0.0,0.0
216,0.12347410102775515,87.65258989722449,False,NORMAL,False,[],True,False,-1.166170639340435,1.0543122150877755,-1.3542803132924188,0.0,-1.0703886625435686,0.0,True,1,0.12347410102775515,0.12347410102775515,0.0,0.0,0.0
217,-0.0,100.0,False,NORMAL,False,[],True,False,-1.0916178561201266,-0.2611462499872157,-1.2264734386237484,0.0,-1.0240384586551214,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
218,0.024151152717928236,97.58488472820717,False,NORMAL,False,[],True,False,-1.1534559769939068,0.19558059320494997,-1.2969305402358156,0.0,-1.1120908807704293,0.0,True,1,0.024151152717928236,0.02415115271792824,0.0,0.0,0.0
219,0.09666157710881226,90.33384228911878,False,NORMAL,False,[],True,False,-1.1455384364789987,0.8132641567638832,-1.3190231831147345,0.0,-1.1444208046648159,0.0,True,1,0.09666157710881226,0.09666157710881228,0.0,0.0,0.0
220,0.024928697476110488,97.50713025238895,False,NORMAL,False,[],True,False,-1.136976383581729,0.2019574389158654,-1.3173637249993213,0.0,-1.204665896516797,0.0,True,1,0.024928697476110488,0.024928697476110488,0.0,0.0,0.0
221,-0.0,100.0,False,NORMAL,False,[],True,False,-1.2174175925989212,-0.5590345035433232,-1.2951003545294066,0.0,-1.1424754271194388,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
222,0.17026892742783487,82.97310725721651,False,NORMAL,False,[],True,False,-1.1228529631685282,1.4932291171434622,-1.3537306667537337,0.0,-1.1420414141881263,0.0,True,1,0.17026892742783487,0.17026892742783487,0.0,0.0,0.0
223,0.009392819527670493,99.06071804723295,False,NORMAL,False,[],True,False,-1.1515422304307983,0.07549768196011399,-1.345295435282779,0.0,-1.2051339808969244,0.0,True,1,0.009392819527670493,0.009392819527670493,0.0,0.0,0.0
224,0.11546878417186604,88.4531215828134,False,NORMAL,False,[],True,False,-1.0852526732602479,0.9815797915507547,-1.2937588379447336,0.0,-1.1947650143094835,0.0,True,1,0.11546878417186604,0.11546878417186604,0.0,0.0,0.0
225,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1636172890263543,-0.9189890500905824,-1.2603368179355772,0.0,-1.194343763240483,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
226,0.10282534182910827,89.71746581708916,False,NORMAL,False,[],True,False,-1.1615272195765391,0.8680377775813217,-1.2446167626224398,0.0,-1.1214495459184168,0.0,True,1,0.10282534182910827,0.10282534182910827,0.0,0.0,0.0
227,0.13324416795222377,86.67558320477762,False,NORMAL,False,[],True,False,-1.1044299934307207,1.1439837264058423,-1.0771663416029311,0.0,-1.2352449776018386,0.0,True,1,0.13324416795222377,0.13324416795222377,0.0,0.0,0.0
228,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1145017797602357,-0.5653647545315817,-1.1555736938570023,0.0,-1.3077587232209056,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
229,0.0666875154541563,93.33124845458437,False,NORMAL,False,[],True,False,-1.1160287610061252,0.5521216777843522,-1.2600605391222948,0.0,-1.3865060986823712,0.0,True,1,0.0666875154541563,0.0666875154541563,0.0,0.0,0.0
230,0.10047198705663522,89.95280129433648,False,NORMAL,False,[],True,False,-1.0895275735072167,0.8470806662583692,-1.2582269284340042,0.0,-1.4876225158305585,0.0,True,1,0.10047198705663522,0.10047198705663521,0.0,0.0,0.0
231,0.05420304291852873,94.57969570814713,False,NORMAL,False,[],True,False,-1.0574088857687285,0.4458189285880598,-1.1318468152096064,0.0,-1.4365274655259697,0.0,True,1,0.05420304291852873,0.05420304291852873,0.0,0.0,0.0
232,-0.0,100.0,False,NORMAL,False,[],True,False,-1.2078563766307848,-2.031906076227811,-1.3947475301877577,0.0,-1.4959817549263503,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
233,0.1542273057433728,84.57726942566272,False,NORMAL,False,[],True,False,-1.176786786734176,1.340037107115378,-1.4398341699393087,0.0,-1.4628022942549919,0.0,True,1,0.1542273057433728,0.1542273057433728,0.0,0.0,0.0
234,-0.0,100.0,False,NORMAL,False,[],True,False,-1.199992905815108,-0.13453305329180104,-1.3249731508753249,0.0,-1.5229397310184116,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
235,0.14033266013145332,85.96673398685468,False,NORMAL,False,[],True,False,-1.10735727733404,1.2096782293823929,-1.1498378875325266,0.0,-1.5286346082026827,0.0,True,1,0.14033266013145332,0.14033266013145332,0.0,0.0,0.0
236,0.004731260206631776,99.52687397933683,False,NORMAL,False,[],True,False,-1.1542296577453017,0.03793990437405571,-1.2878616443908555,0.0,-1.5958912865611503,0.0,True,1,0.004731260206631776,0.004731260206631776,0.0,0.0,0.0
237,0.19524691086648532,80.47530891335145,False,NORMAL,False,[],True,False,-1.0884055151319783,1.7377581614842397,-1.1283617833354778,0.0,-1.6455668220655733,0.0,True,1,0.19524691086648532,0.19524691086648532,0.0,0.0,0.0
238,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1682414195682231,-0.9442724440351471,-1.3104745230448867,0.0,-1.6521790308822055,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
239,0.030287079465871714,96.97129205341282,False,NORMAL,False,[],True,False,-1.1546057952798237,0.24604167600977728,-1.3389329216288834,0.0,-1.627579504716521,0.0,True,1,0.030287079465871714,0.030287079465871718,0.0,0.0,0.0
240,-0.0,100.0,False,NORMAL,False,[],True,False,-1.2546240712587096,-0.33761492143825284,-1.392083530045161,0.0,-1.6397470145081177,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
241,-0.0,100.0,False,NORMAL,False,[],True,False,-1.204788615926072,-0.09881382620891778,-1.4216520587392525,0.0,-1.6294811964387426,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
242,0.17083854416857933,82.91614558314207,False,NORMAL,False,[],True,False,-1.1370267165999182,1.498723064493306,-1.2854651788575753,0.0,-1.4010681769012248,0.0,True,1,0.17083854416857933,0.17083854416857933,0.0,0.0,0.0
243,0.036727494041880276,96.32725059581198,False,NORMAL,False,[],True,False,-1.087623276982977,0.2993514491310001,-1.1658884446839977,0.0,-1.3433943907023387,0.0,True,1,0.036727494041880276,0.036727494041880276,0.0,0.0,0.0
244,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1843103401349921,-0.7130915829773445,-1.3553598580061363,0.0,-1.2851169645907123,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
245,0.06100524097710391,93.89947590228961,False,NORMAL,False,[],True,False,-1.1965157652962062,0.5035630498777244,-1.2835059722207598,0.0,-1.2225362278400045,0.0,True,1,0.06100524097710391,0.06100524097710391,0.0,0.0,0.0
246,-0.0,100.0,False,NORMAL,False,[],True,False,-1.123844732009299,-0.8176078306008452,-1.2965701009064423,0.0,-1.234525932649791,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
247,0.09086805167765671,90.91319483223432,False,NORMAL,False,[],True,False,-1.0891410404220399,0.7621203013493503,-1.2633536761117974,0.0,-1.2763530388001814,0.0,True,1,0.09086805167765671,0.09086805167765671,0.0,0.0,0.0
248,0.1554633560288706,84.45366439711293,False,NORMAL,False,[],True,False,-1.0525013059465433,1.3517372188321057,-1.0999100241662934,0.0,-1.3199339424961818,0.0,True,1,0.1554633560288706,0.15546335602887057,0.0,0.0,0.0
249,-0.0,100.0,False,NORMAL,False,[],True,False,-1.2166881254416182,-1.2472773399872754,-1.27854575632593,0.0,-1.332307646457138,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
250,0.1770631779688299,82.29368220311702,False,NORMAL,False,[],True,False,-1.0744160621440377,1.5590067736473106,-1.232255140812271,0.0,-1.3733069287412603,0.0,True,1,0.1770631779688299,0.1770631779688299,0.0,0.0,0.0
251,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1451782929459045,-0.5336671159617902,-1.2467945137950387,0.0,-1.46809498709228,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
252,0.16977479941148652,83.02252005885134,False,NORMAL,False,[],True,False,-1.0730389362679258,1.488466311867851,-1.0842721179156674,0.0,-1.4376812194460247,0.0,True,1,0.16977479941148652,0.1697747994114865,0.0,0.0,0.0
253,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1099720652260794,-0.5084562048817004,-1.2489704182751011,0.0,-1.4223355992286963,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
254,0.057053795991612824,94.29462040083871,False,NORMAL,False,[],True,False,-1.0577445673256982,0.46996836549688314,-1.1906855016933946,0.0,-1.313287853437074,0.0,True,1,0.057053795991612824,0.057053795991612824,0.0,0.0,0.0
255,-0.0,100.0,False,NORMAL,False,[],True,False,-1.2028568103736106,-1.0651733084846347,-1.3334008562108697,0.0,-1.2216001337404065,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
256,0.21277220745435316,78.72277925456468,False,NORMAL,False,[],True,False,-1.1143382270879059,1.9139010263689813,-1.141713896955168,0.0,-1.175275797580698,0.0,True,1,0.21277220745435316,0.21277220745435316,0.0,0.0,0.0
257,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1714001044395856,-0.016082551285834475,-1.2059623844969167,0.0,-1.086911750173041,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
258,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1362788112712654,-0.24206411840409378,-1.3629596498100736,0.0,-1.1020910480129962,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
259,-0.0,100.0,False,NORMAL,False,[],True,False,-1.164329886947627,-0.22910582907315644,-1.4656981896343135,0.0,-1.2038345427490438,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
260,0.01624646493780469,98.37535350621953,False,NORMAL,False,[],True,False,-1.2335313869215032,0.13103908640902076,-1.3781124418616661,0.0,-1.1224993918828168,0.0,True,1,0.01624646493780469,0.01624646493780469,0.0,0.0,0.0
261,0.1845250566125885,81.54749433874116,False,NORMAL,False,[],True,False,-1.1612278822037059,1.6318766628244337,-1.2512747244258122,0.0,-0.9790926370928181,0.0,True,1,0.1845250566125885,0.1845250566125885,0.0,0.0,0.0
262,-0.0,100.0,False,NORMAL,False,[],True,False,-1.2871907831473324,-0.9231618798283668,-1.3557420841281986,0.0,-1.045537067379086,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
263,0.13209864039900399,86.7901359600996,False,NORMAL,False,[],True,False,-1.2449948060213156,1.1334176943367473,-1.3199598643492387,0.0,-1.0762046508833727,0.0,True,1,0.13209864039900399,0.13209864039900399,0.0,0.0,0.0
264,0.06926078228888458,93.07392177111154,False,NORMAL,False,[],True,False,-1.1636730344906419,0.5742092065046026,-1.1909623933320326,0.0,-0.9716016550449069,0.0,True,1,0.06926078228888458,0.06926078228888458,0.0,0.0,0.0
265,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1547057167137276,-0.418651699806056,-1.3237235374448428,0.0,-1.0619375176826387,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
266,0.06465826805073642,93.53417319492637,False,NORMAL,False,[],True,False,-1.179170850729882,0.5347466220191283,-1.4049465635655265,0.0,-1.228016352615306,0.0,True,1,0.06465826805073642,0.06465826805073642,0.0,0.0,0.0
