step,risk_score,stability_score,alert,status,phase_reset,factors,ready,hard_failure,loss_z,loss_diff_z,grad_z,lr_jump,update_z,grad_volatility,update_available,step_gap,score_multi_signal,score_loss_z,score_grad_z,score_ewma_loss,score_cusum_loss
143,0.1963047414604142,80.36952585395858,False,NORMAL,False,[],True,False,-1.3360324173968536,1.6403483142490387,0.40379621958482964,0.0,1.3112106799260677,0.0,True,1,0.1963047414604142,0.18538815197497674,0.06508472608291997,0.0,0.0
144,0.012093120856397762,98.79068791436022,False,NORMAL,False,[],True,False,-1.7017384080959648,-0.8410607687744551,0.07300102533121078,0.0,-0.02104596115729566,0.0,True,1,0.012093120856397762,0.0,0.012093120856397762,0.0,0.0
145,0.028507055069994403,97.14929449300055,False,NORMAL,False,[],True,False,-1.6854591584172736,0.2104139591454023,0.17352763337454405,0.0,-0.6681669883970273,0.0,True,1,0.028507055069994403,0.02595886667664724,0.028507055069994403,0.0,0.0
146,0.37810442341260486,62.18955765873952,False,NORMAL,False,"['measured_update_ratio_rise', 'gradient_norm_rise']",True,False,-1.768255460525965,-0.21189973479946556,2.6288137775282787,0.0,2.8498985018216647,0.0,True,1,0.37810442341260486,0.0,0.35476173647755027,0.0,0.0
147,0.3107875491086688,68.92124508913312,False,NORMAL,False,['measured_update_ratio_rise'],True,False,-1.6396208427517904,0.2634502555580317,1.481290759758112,0.0,2.2332342526544573,0.0,True,1,0.3107875491086688,0.03239495075828383,0.2187669649419657,0.0,0.0
148,0.08566116487512931,91.43388351248707,False,NORMAL,False,[],True,False,-1.1500874326580095,0.7164324756772221,-0.26568906039211465,0.0,0.041213014766046635,0.0,True,1,0.08566116487512931,0.08566116487512931,0.0,0.0,0.0
149,0.09532358339214517,90.46764166078547,False,NORMAL,False,[],True,False,-1.391690342518659,-0.7767016565547794,0.6010676995695562,0.0,-0.07321053690958652,0.0,True,1,0.09532358339214517,0.0,0.09532358339214517,0.0,0.0
150,-0.0,100.0,False,NORMAL,False,[],True,False,-1.4824337594020365,-0.35763732583047847,-0.30137147699841155,0.0,-0.6082055126716973,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
151,0.021914118538473325,97.80858814615266,False,NORMAL,False,[],True,False,-1.665250404082839,-0.6941219271983675,-0.6935050081601026,0.0,-1.0453312120029135,0.06647339834202737,True,1,0.021914118538473325,0.0,0.0,0.0,0.0
152,0.10285920753041358,89.71407924695865,False,NORMAL,False,[],True,False,-1.8383375350460105,-0.5033446363608227,0.6512548197915472,0.0,0.4924591164360754,0.0533137822605112,True,1,0.10285920753041358,0.0,0.10285920753041358,0.0,0.0
153,0.10383877630554364,89.61612236944563,False,NORMAL,False,[],True,False,-1.5315169142459073,0.877079560279712,0.046103954206609885,0.0,-0.6831959011603352,0.06855548906580444,True,1,0.10383877630554364,0.10383877630554364,0.007654545968653436,0.0,0.0
154,0.03744130485518528,96.25586951448147,False,NORMAL,False,[],True,False,-1.4321627125984029,0.30528186168707,0.0598971636199771,0.0,-0.15239557868127734,0.0,True,1,0.03744130485518528,0.03744130485518528,0.009933197248588958,0.0,0.0
155,0.1394400151077893,86.05599848922108,False,NORMAL,False,[],True,False,-0.9549648179859798,1.2013756513132194,-0.19066462687989155,0.0,-0.4670707723370162,0.0,True,1,0.1394400151077893,0.1394400151077893,0.0,0.0,0.0
156,0.10417976139487167,89.58202386051283,False,NORMAL,False,[],True,False,-1.4308476787443578,-1.2800453540196404,0.026726070955480474,0.0,0.6600930761530971,0.0,True,1,0.10417976139487167,0.0,0.004444439277378157,0.0,0.0
157,0.12415568816285119,87.58443118371488,False,NORMAL,False,[],True,False,-1.212460116330168,0.5223013954783996,0.19049679770713374,0.0,0.795401580325326,0.0,True,1,0.12415568816285119,0.06320206820496148,0.03125074397059563,0.0,0.0
158,-0.0,100.0,False,NORMAL,False,[],True,False,-1.5757603706968244,-1.1717894437885301,-2.1080357334887774,0.0,-2.154822785951889,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
159,-0.0,100.0,False,NORMAL,False,[],True,False,-1.6835906645565648,-0.5399348849185989,-0.3268412217038562,0.0,-0.43965285019153183,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
160,0.017445019500419063,98.25549804995809,False,NORMAL,False,[],True,False,-1.5644874503735728,0.14079181606720476,-1.3493585557618417,0.0,-1.2035294174875681,0.0,True,1,0.017445019500419063,0.017445019500419063,0.0,0.0,0.0
161,0.019252472300897727,98.07475276991022,False,NORMAL,False,[],True,False,-1.5584382220830837,0.1555217177797303,-2.0502955267357503,0.0,-2.52106431480588,0.0,True,1,0.019252472300897727,0.019252472300897727,0.0,0.0,0.0
162,0.23180927618558805,76.81907238144119,False,NORMAL,False,['loss_level_or_jump'],True,False,-0.6873285005311116,2.109737906922406,-0.9909448182912834,0.0,-1.418249998556933,0.0,True,1,0.23180927618558805,0.23180927618558805,0.0,0.0,0.0
163,-0.0,100.0,False,NORMAL,False,[],True,False,-1.5019435530368426,-2.2131756312562545,-0.4093901508195686,0.0,-0.7081931880605423,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
164,0.13690589244041082,86.30941075595892,False,NORMAL,False,[],True,False,-1.0727106146823826,1.177852374764285,-1.0165725273169068,0.0,-1.102383783607269,0.0,True,1,0.13690589244041082,0.13690589244041082,0.0,0.0,0.0
165,0.0664068935357158,93.35931064642841,False,NORMAL,False,[],True,False,-1.5113560837020554,-1.2685185203029932,0.412287491151073,0.0,-0.1214241526406535,0.0,True,1,0.0664068935357158,0.0,0.0664068935357158,0.0,0.0
166,0.15041441658437305,84.95855834156269,False,NORMAL,False,[],True,False,-1.0463476222288717,1.3040527784895015,-1.5197387172190648,0.0,-1.0253313601635063,0.0,True,1,0.15041441658437305,0.15041441658437305,0.0,0.0,0.0
167,-0.0,100.0,False,NORMAL,False,[],True,False,-1.2235195692145941,-0.4084768801541563,-1.0803361124133743,0.0,-0.4151978222439651,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
168,-0.0,100.0,False,NORMAL,False,[],True,False,-1.3996675148734434,-0.41921347421408445,-1.116083198913861,0.0,-1.477659948766586,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
169,0.03023694421987908,96.97630557801209,False,NORMAL,False,[],True,False,-1.2700031013242494,0.24562807772557205,-0.5346155386384821,0.0,-0.2567381725440826,0.0,True,1,0.03023694421987908,0.03023694421987908,0.0,0.0,0.0
170,0.011621606889166828,98.83783931108331,False,NORMAL,False,[],True,False,-1.296278109163726,-0.4726044758657141,0.017601638991158186,0.0,0.07013799346351024,0.0,True,1,0.011621606889166828,0.0,0.0029293076796906847,0.0,0.0
171,0.11718568089950569,88.28143191004943,False,NORMAL,False,[],True,False,-1.0045464378783286,0.9971230770831067,-1.2117023720425684,0.0,-0.6615302131684492,0.0,True,1,0.11718568089950569,0.11718568089950569,0.0,0.0,0.0
172,0.06636979215269397,93.3630207847306,False,NORMAL,False,[],True,False,-1.2686696185341613,-0.5286882612295257,0.2576907417720675,0.0,0.41204905336331177,0.0,True,1,0.06636979215269397,0.0,0.04203923499734509,0.0,0.0
173,0.005791688712999451,99.42083112870006,False,NORMAL,False,[],True,False,-1.5099745677858945,-0.4763475826116585,0.034851153496917586,0.0,-0.5181148702655088,0.0,True,1,0.005791688712999451,0.0,0.005791688712999451,0.0,0.0
174,0.019038706852875627,98.09612931471243,False,NORMAL,False,[],True,False,-1.5217955799875427,0.15377821377671738,-2.1979175402317335,0.0,-2.218688795622698,0.0,True,1,0.019038706852875627,0.019038706852875627,0.0,0.0,0.0
175,0.17272019354716814,82.72798064528318,False,NORMAL,False,[],True,False,-1.120755263233795,1.516898416492027,-3.0544290462399326,0.0,-2.14572565613013,0.0,True,1,0.17272019354716814,0.17272019354716814,0.0,0.0,0.0
176,0.1323409142856871,86.7659085714313,False,NORMAL,False,[],True,False,-0.7104710280850467,1.1356511989217197,-1.2204111032083436,0.0,-0.14820598525700618,0.0,True,1,0.1323409142856871,0.1323409142856871,0.0,0.0,0.0
177,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1238838899275436,-1.0527221377679636,-0.7427326321079605,0.0,-1.344524217339565,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
178,0.00924277153494543,99.07572284650546,False,NORMAL,False,[],True,False,-1.2334171478471707,-0.16880986982435764,-0.46399472603684266,0.0,0.05571450591355034,0.0,True,1,0.00924277153494543,0.0,0.0,0.0,0.0
179,0.08702369523627256,91.29763047637275,False,NORMAL,False,[],True,False,-1.1521901945883515,0.3446354817389301,-0.3098594906337693,0.0,0.5462721113115834,0.0,True,1,0.08702369523627256,0.04216469881034866,0.0,0.0,0.0
180,0.09600602998472164,90.39939700152783,False,NORMAL,False,[],True,False,-0.9047711442298996,0.8074607115943105,0.0297582476847413,0.0,0.18929671988761707,0.0,True,1,0.09600602998472164,0.09600602998472164,0.004947428904537896,0.0,0.0
181,0.18406189659710762,81.59381034028924,False,NORMAL,False,[],True,False,-1.1828246977371586,-0.7929087700645111,0.83542918399527,0.0,1.2205006834079482,0.0,True,1,0.18406189659710762,0.0,0.12997923285130755,0.0,0.0
182,-0.0,100.0,False,NORMAL,False,[],True,False,-1.3845584020877302,-0.4069488780040653,-0.9207708580113421,0.0,-0.8515652835764276,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
183,0.13732327919374052,86.26767208062594,False,NORMAL,False,[],True,False,-0.9829740754816085,1.1817220590084032,-1.537158394570157,0.0,-1.1420023254782385,0.0,True,1,0.13732327919374052,0.13732327919374052,0.0,0.0,0.0
184,-0.0,100.0,False,NORMAL,False,[],True,False,-1.1742628779211988,-0.4978007693569117,-1.6656772672047753,0.0,-1.9496740896463545,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
185,0.10350970042983507,89.6490299570165,False,NORMAL,False,[],True,False,-0.8682890996793835,0.8741424506395236,-0.378744660566349,0.0,-1.192877298365726,0.0,True,1,0.10350970042983507,0.10350970042983507,0.0,0.0,0.0
186,0.2229031865123809,77.7096813487619,False,NORMAL,False,['measured_update_ratio_rise'],True,False,-1.3130791808150908,-0.9171400169020483,1.0293038079613985,0.0,1.5131420237588746,0.0,True,1,0.2229031865123809,0.0,0.15764238555144358,0.0,0.0
187,-0.0,100.0,False,NORMAL,False,[],True,False,-1.7330262054546537,-0.9200615808131406,-0.16223278827854665,0.0,-0.38234631934707636,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
188,0.006658098850390597,99.33419011496095,False,NORMAL,False,[],True,False,-1.7603970011838013,0.053442902956765806,-2.586423507535814,0.0,-2.204558256317541,0.010446259248296341,True,1,0.006658098850390597,0.006658098850390598,0.0,0.0,0.0
189,0.24368036141440394,75.6319638585596,False,NORMAL,False,['loss_level_or_jump'],True,False,-0.8021003382983395,2.2343295183714997,-2.6634357521094474,0.0,-2.6852948547964726,0.0031193863490350804,True,1,0.24368036141440394,0.24368036141440394,0.0,0.0,0.0
190,0.018994106956721435,98.10058930432785,False,NORMAL,False,[],True,False,-0.8206840058762457,0.1534144980409942,-1.8258101459473832,0.0,-1.8474074748584686,0.0,True,1,0.018994106956721435,0.018994106956721435,0.0,0.0,0.0
191,-0.0,100.0,False,NORMAL,False,[],True,False,-1.3857622207999103,-1.3056281610636777,-1.095236378660095,0.0,-0.8334541945074533,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
192,-0.0,100.0,False,NORMAL,False,[],True,False,-1.5754425528253693,-0.04129227850878342,-0.7496854981195636,0.0,-0.7819566270818012,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
193,0.16115258117507375,83.88474188249262,False,NORMAL,False,[],True,False,-0.8981612765440563,1.4058115984843584,-0.21594064575801458,0.0,0.07600432106619631,0.0,True,1,0.16115258117507375,0.16115258117507372,0.0,0.0,0.0
194,-0.0,100.0,False,NORMAL,False,[],True,False,-1.7171843886652811,-1.660934680852063,-0.3637575293440678,0.0,-0.02944068339313675,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
195,0.14063812812832946,85.93618718716705,False,NORMAL,False,[],True,False,-1.6463736969494505,0.23772563885247391,0.8853400977488031,0.0,0.9093910476683789,0.0,True,1,0.14063812812832946,0.029278534278100288,0.13718646988794717,0.0,0.0
196,0.13444896531810754,86.55510346818924,False,NORMAL,False,[],True,False,-1.1239351907660928,1.1551115244492716,-0.29008056692818907,0.0,-0.08001301971296867,0.0,True,1,0.13444896531810754,0.13444896531810754,0.0,0.0,0.0
197,-0.0,100.0,False,NORMAL,False,[],True,False,-1.4761938717872647,-0.6329911729461362,-0.8778252069676438,0.0,-0.01045746057056344,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
198,0.03619433622727932,96.38056637727207,False,NORMAL,False,[],True,False,-1.422751328859601,0.2949247863285974,0.16710838063087233,0.0,-0.2585943780858327,0.0,True,1,0.03619433622727932,0.03619433622727932,0.027467122411275212,0.0,0.0
199,-0.0,100.0,False,NORMAL,False,[],True,False,-1.5323049875819028,-0.06302756317664529,-1.3472071549171334,0.0,-1.1364819853694577,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
200,0.07039282939557368,92.96071706044263,False,NORMAL,False,[],True,False,-1.3974413051415213,0.45858056810103576,-0.15901058842494661,0.0,0.4379590756152201,0.0,True,1,0.07039282939557368,0.05571058016076113,0.0,0.0,0.0
201,0.10605980712462129,89.39401928753787,False,NORMAL,False,[],True,False,-1.0330929382455816,0.8606822159975265,-0.0034602711708412613,0.0,0.6726984263766334,0.0,True,1,0.10605980712462129,0.10200005955513655,0.0,0.0,0.0
202,-0.0,100.0,False,NORMAL,False,[],True,False,-1.5326760647354511,-0.825001506483931,-0.16334614479212511,0.0,-0.6985076279476237,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
203,0.2187868951852967,78.12131048147033,False,NORMAL,False,[],True,False,-1.3087951398637871,0.5093357941757108,1.4814438293032832,0.0,1.220354007951607,0.0,True,1,0.2187868951852967,0.06168256865037082,0.2187868951852967,0.0,0.0
204,0.0969579471554962,90.30420528445038,False,NORMAL,False,[],True,False,-2.2899117099552013,-1.8148755403245829,-0.0726658380743401,0.0,0.6119169390033312,0.0,True,1,0.0969579471554962,0.0,0.0,0.0,0.0
205,0.29228747195986976,70.77125280401302,False,NORMAL,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-1.4316602933638816,1.5345909793815173,2.07430380950461,0.0,2.068155891474498,0.0,True,1,0.29228747195986976,0.1745477594073904,0.29228747195986976,0.0,0.0
206,0.08949300564028771,91.05069943597123,False,NORMAL,False,[],True,False,-1.552744981195184,-0.5041115633073266,0.5392088200170084,0.0,0.5625221877313441,0.0,True,1,0.08949300564028771,0.0,0.0859482927727968,0.0,0.0
207,-0.0,100.0,False,NORMAL,False,[],True,False,-1.6853000438606123,-0.17022242565365536,-1.1153422247646336,0.0,-1.0654264923174857,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
208,0.05170398315604311,94.8296016843957,False,NORMAL,False,[],True,False,-1.6240763599132024,0.424708571307677,-0.2863498386361069,0.0,-0.43244405393702134,0.0,True,1,0.05170398315604311,0.05170398315604311,0.0,0.0,0.0
209,0.0723320621722568,92.76679378277433,False,NORMAL,False,[],True,False,-1.48283456087748,0.6006514867796358,-1.240929042894261,0.0,-0.8655801198480119,0.0,True,1,0.0723320621722568,0.0723320621722568,0.0,0.0,0.0
210,0.12013303677529696,87.98669632247031,False,NORMAL,False,[],True,False,-1.1172934621600001,1.023876488737603,-1.2207213078348897,0.0,-1.041419890920329,0.047418014869093916,True,1,0.12013303677529696,0.12013303677529696,0.0,0.0,0.0
211,0.009011233668114578,99.09887663318854,False,NORMAL,False,[],True,False,-1.8620883340808447,-1.6346394815613035,0.046036826864687685,0.0,0.05431248243430151,0.003539913050313981,True,1,0.009011233668114578,0.0,0.007643443654448198,0.0,0.0
212,0.13313283263714437,86.68671673628556,False,NORMAL,False,[],True,False,-1.448653871961607,1.142956187520903,0.6571203432099576,0.0,0.5793014294732953,0.0874140249969737,True,1,0.13313283263714437,0.13313283263714437,0.10373581236972347,0.0,0.0
213,-0.0,100.0,False,NORMAL,False,[],True,False,-1.6414138524155486,-0.30921979845282066,-0.42991033531022016,0.0,-0.6325136785309291,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
214,0.17159596499841076,82.84040350015893,False,NORMAL,False,[],True,False,-1.5736856036141418,0.15458967219312358,0.9666779076840726,0.0,1.1295256718118405,0.0,True,1,0.17159596499841076,0.01913820296891689,0.14880410636552482,0.0,0.0
215,0.36285082657064927,63.714917342935074,False,NORMAL,False,"['measured_update_ratio_rise', 'gradient_norm_rise']",True,False,-1.1495993227714123,0.8712028528039091,1.633065174479923,0.0,2.704508817710044,0.0,True,1,0.36285082657064927,0.10318022478264026,0.23828097819141025,0.0,0.0
216,0.3032085273560955,69.67914726439045,False,NORMAL,False,['gradient_norm_rise'],True,False,-1.2732147733266905,-0.38505526911635074,2.167614548403658,0.0,0.859250996654254,0.09874327478066336,True,1,0.3032085273560955,0.0,0.3032085273560955,0.0,0.0
217,0.20172045053262708,79.8279549467373,False,NORMAL,False,[],True,False,-1.0168900375998458,0.5064251933895526,1.3517785815702654,0.0,1.1941385116197851,0.0,True,1,0.20172045053262708,0.061341123109239414,0.20172045053262708,0.0,0.0
218,0.28087377233763733,71.91262276623627,False,NORMAL,False,['gradient_norm_rise'],True,False,-1.521757139545293,-1.068948783985072,1.9783102598330804,0.0,1.169608854587312,0.0,True,1,0.28087377233763733,0.0,0.28087377233763733,0.0,0.0
219,0.008192164091824843,99.18078359081751,False,NORMAL,False,[],True,False,-1.7167272633736534,-0.3261514284723647,-1.3763875911194616,0.0,-0.7194501561000749,0.024677712793347073,True,1,0.008192164091824843,0.0,0.0,0.0,0.0
220,0.04958233341629072,95.04176665837093,False,NORMAL,False,[],True,False,-1.5310678438264282,0.4068299357550948,-0.7963990633548582,0.0,-0.45922160893480396,0.13687735838149573,True,1,0.04958233341629072,0.04958233341629072,0.0,0.0,0.0
221,0.07818699598952672,92.18130040104732,False,NORMAL,False,[],True,False,-1.365512368558421,0.41678692024632963,-1.0504558117490859,0.0,-0.38471345325437994,0.24423867480681505,True,1,0.07818699598952672,0.05076450932777816,0.0,0.0,0.0
222,0.08475628986571504,91.52437101342849,False,NORMAL,False,[],True,False,-1.3479000099580896,-0.09948508865429181,-0.09643583555020398,0.0,0.49326606740863194,0.2656946978937318,True,1,0.08475628986571504,0.0,0.0,0.0,0.0
223,0.07849152782675474,92.15084721732453,False,NORMAL,False,[],True,False,-1.623790254189502,-1.0350508325953218,-0.48530531131395327,0.0,-0.30531943074787704,0.24522992406181454,True,1,0.07849152782675474,0.0,0.0,0.0,0.0
224,0.11416440875601142,88.58355912439886,False,NORMAL,False,[],True,False,-1.1724429304722541,0.9697912682081778,-0.23194750386880378,0.0,0.3915616249809494,0.03471398731216602,True,1,0.11416440875601142,0.11416440875601142,0.0,0.0,0.0
225,0.2814035235359405,71.85964764640596,False,NORMAL,False,['gradient_norm_rise'],True,False,-1.061757509994368,0.1407415321384419,1.98273184589351,0.0,0.5544850169427114,0.12344317883072775,True,1,0.2814035235359405,0.0174388436404293,0.2814035235359405,0.0,0.0
226,0.2055474435937543,79.44525564062457,False,NORMAL,False,[],True,False,-0.34958280001751324,1.8408160785714,0.6052958747341716,0.0,1.1873120000244806,0.0,True,1,0.2055474435937543,0.2055474435937543,0.09596088054155935,0.0,0.0
227,0.10228258385219123,89.77174161478088,False,NORMAL,False,[],True,False,-0.5187289985598164,-0.5003903227126654,0.6473996493142907,0.0,0.6350579284119723,0.0,True,1,0.10228258385219123,0.0,0.10228258385219123,0.0,0.0
228,0.07039613510810468,92.96038648918953,False,NORMAL,False,[],True,False,-1.2974149123702272,-2.103091026808779,0.016322330487596345,0.0,0.43798041184312253,0.0,True,1,0.07039613510810468,0.0,0.0027166915111338672,0.0,0.0
229,0.060706136602009436,93.92938633979907,False,NORMAL,False,[],True,False,-1.1808711492194428,0.5010151613451326,0.06778120353058154,0.0,-0.5971065724589689,0.0,True,1,0.060706136602009436,0.060706136602009436,0.01123329725600537,0.0,0.0
230,0.0038872972475847752,99.61127027524152,False,NORMAL,False,[],True,False,-1.5600427621130077,-1.0172408007471112,0.02336923455128617,0.0,-0.4256960882780352,0.0,True,1,0.0038872972475847752,0.0,0.0038872972475847752,0.0,0.0
231,0.08880485807223934,91.11951419277607,False,NORMAL,False,[],True,False,-1.3346351358696065,0.7439855869898917,0.4626870415760642,0.0,0.4045062297989787,0.0,True,1,0.08880485807223934,0.08880485807223934,0.07421616112772522,0.0,0.0
232,0.2061576682057745,79.38423317942255,False,NORMAL,False,[],True,False,-1.023029957260921,0.6645522321076122,1.3852224721200457,0.0,1.0655427321945015,0.0,True,1,0.2061576682057745,0.07971238151890855,0.2061576682057745,0.0,0.0
233,0.3092051308294612,69.07948691705388,False,NORMAL,False,"['gradient_norm_rise', 'measured_update_ratio_rise']",True,False,-0.8045860107294374,0.6522365180088813,2.219474160662854,0.0,1.8186682963564835,0.0,True,1,0.3092051308294612,0.07829454054144212,0.3092051308294612,0.0,0.0
234,0.18967472513254172,81.03252748674583,False,NORMAL,False,[],True,False,-1.382789743725611,-1.511368492797467,1.0423936451572335,0.0,1.2619172280866005,0.0,True,1,0.18967472513254172,0.0,0.15947810305870266,0.0,0.0
235,0.136241995712682,86.3758004287318,False,NORMAL,False,[],True,False,-1.378318873903344,0.014289349274883551,0.8787758222421992,0.0,-0.1271780306549367,0.0,True,1,0.136241995712682,0.0017845744094616071,0.136241995712682,0.0,0.0
236,-0.0,100.0,False,NORMAL,False,[],True,False,-1.845055334518118,-1.2179191085845344,-0.8700943593133124,0.0,-0.3598934543775929,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
237,0.16733231486287967,83.26676851371204,False,NORMAL,False,[],True,False,-1.3229589249204163,1.4649652305793035,-0.4637244908852952,0.0,-0.40086118797621645,0.0,True,1,0.16733231486287967,0.16733231486287967,0.0,0.0,0.0
238,0.1059912988535329,89.40087011464671,False,NORMAL,False,[],True,False,-1.6875138733435142,-0.7544343837029145,0.6722386261797643,0.0,0.44897349840567474,0.0,True,1,0.1059912988535329,0.0,0.1059912988535329,0.0,0.0
239,0.1532268512625297,84.67731487374704,False,NORMAL,False,[],True,False,-1.5534829784966193,0.33483913948187866,0.9979346959212873,0.0,0.14152976459442443,0.0,True,1,0.1532268512625297,0.04099107007316185,0.1532268512625297,0.0,0.0
240,0.09410837536232797,90.58916246376721,False,NORMAL,False,[],True,False,-1.6995487549555965,-0.32261616788065606,0.45744747122992047,0.0,0.5930135981962308,0.0,True,1,0.09410837536232797,0.0,0.07340735643851933,0.0,0.0
241,0.1421920444088226,85.78079555911773,False,NORMAL,False,[],True,False,-1.5396514556515861,0.5764332025816348,0.9202501951782408,0.0,-0.384511726754485,0.0,True,1,0.1421920444088226,0.06951949137283536,0.1421920444088226,0.0,0.0
242,0.12551635156970756,87.44836484302925,False,NORMAL,False,[],True,False,-2.044998568324423,-1.458691884684507,0.6216956466459838,0.0,0.8047300973472754,0.0,True,1,0.12551635156970756,0.0,0.09842851251489146,0.0,0.0
243,0.17749355133150985,82.25064486684902,False,NORMAL,False,[],True,False,-1.975232962430457,0.16747281956422982,1.172393736281481,0.0,0.33872360299876786,0.0,True,1,0.17749355133150985,0.02071650516931354,0.17749355133150985,0.0,0.0
244,0.30081650272767196,69.91834972723281,False,NORMAL,False,['loss_level_or_jump'],True,False,-0.6505526807716528,2.862736457749216,0.5149391607778575,0.0,0.45654663531936296,0.0,True,1,0.30081650272767196,0.30081650272767196,0.08224351777833783,0.0,0.0
245,-0.0,100.0,False,NORMAL,False,[],True,False,-1.935239336390078,-2.8822280548752044,-0.2370008080225348,0.0,-0.3424579895226476,0.0,True,1,-0.0,0.0,0.0,0.0,0.0
246,0.09822229332528887,90.17777066747111,False,NORMAL,False,[],True,False,-1.666251962884364,0.043748048143856404,0.09829059908510625,0.0,0.6203234053218786,0.0,True,1,0.09822229332528887,0.005453580957269266,0.016248315094182925,0.0,0.0
247,0.2477450827802274,75.22549172197725,False,NORMAL,False,['loss_level_or_jump'],True,False,-0.6274072094911932,2.277440214482922,-2.7288325703718206,0.0,-2.789800968895332,0.2396739281451532,True,1,0.2477450827802274,0.2477450827802274,0.0,0.0,0.0
248,0.08208583756223277,91.79141624377672,False,NORMAL,False,[],True,False,-0.2617514475168601,0.6852111816260902,-0.7502891706566109,0.0,-1.1198602037135135,0.1950811951986393,True,1,0.08208583756223277,0.08208583756223278,0.0,0.0,0.0
249,0.1978498957719841,80.2150104228016,False,NORMAL,False,[],True,False,-1.7424141413162328,-3.133267511177719,-3.671360110522865,0.0,-3.856183185000664,0.66137857874773,True,1,0.1978498957719841,0.0,0.0,0.0,0.0
250,0.17666703552594243,82.33329644740576,False,NORMAL,False,[],True,False,-1.3623649449975046,0.48911337635510105,-2.7948131848932483,0.0,-2.341696336369803,0.5831837581066253,True,1,0.17666703552594243,0.05930768740676412,0.0,0.0,0.0
251,0.10142923632996906,89.8570763670031,False,NORMAL,False,[],True,False,-1.105479812487422,0.41936782056523775,-0.7308617226259041,0.0,-0.541956748615353,0.3208494548912957,True,1,0.10142923632996906,0.05107069520799464,0.0,0.0,0.0
252,0.11279854903809049,88.72014509619095,False,NORMAL,False,[],True,False,-0.6327995380992788,0.9574656600626711,0.019697797078282436,0.0,-0.2069563420402868,0.24800546418853653,True,1,0.11279854903809049,0.11279854903809049,0.0032775831386370165,0.0,0.0
253,0.07156978942030823,92.84302105796918,False,NORMAL,False,[],True,False,-1.5818315365440225,-2.3307635493018646,-1.121476253351289,0.0,-1.385911982463713,0.22278019390012438,True,1,0.07156978942030823,0.0,0.0,0.0,0.0
254,0.05246597352221219,94.75340264777878,False,NORMAL,False,[],True,False,-1.3655514780316034,0.4311394465637016,-1.1405246951962433,0.0,-2.0833290806683866,0.12601210566626087,True,1,0.05246597352221219,0.052465973522212196,0.0,0.0,0.0
255,0.13064489972724244,86.93551002727575,False,NORMAL,False,[],True,False,-1.0202584986673788,0.6083992505171976,0.6112128050875241,0.0,0.8400216375591119,0.2551329189934475,True,1,0.13064489972724244,0.07323004626768108,0.0968519638472797,0.0,0.0
256,0.0886370350867243,91.13629649132757,False,NORMAL,False,[],True,False,-1.1115379006619286,-0.5356981657416886,-0.3803535371124952,0.0,-1.3473679751390641,0.27844210907856604,True,1,0.0886370350867243,0.0,0.0,0.0,0.0
257,0.28980759599432443,71.01924040056755,False,NORMAL,False,"['measured_update_ratio_rise', 'gradient_norm_rise']",True,False,-1.3961445000579205,-0.9498225724605078,1.7184605430798188,0.0,2.0533161246063973,0.2227626954355879,True,1,0.28980759599432443,0.0,0.24904540656204188,0.0,0.0
258,0.06232155042136668,93.76784495786333,False,NORMAL,False,[],True,False,-1.3485579414324733,-0.037706558804077944,0.3860891582034298,0.0,0.38455249358907706,0.0,True,1,0.06232155042136668,0.0,0.06232155042136668,0.0,0.0
259,0.19678321380487812,80.32167861951218,False,NORMAL,False,[],True,False,-1.7845164440300574,-1.321679219273493,0.29211515770465174,0.0,1.31478378669446,0.0,True,1,0.19678321380487812,0.0,0.04751970476962004,0.0,0.0
260,0.19909153871579854,80.09084612842014,False,NORMAL,False,[],True,False,-1.4024656503627688,0.7577421960645738,1.332051713930189,0.0,0.6729855395658205,0.0,True,1,0.19909153871579854,0.09037038108824913,0.19909153871579854,0.0,0.0
261,0.05494354212915036,94.50564578708497,False,NORMAL,False,[],True,False,-1.4762904999258346,-0.2711204102701788,0.3390636569658354,0.0,0.12888943851287638,0.0,True,1,0.05494354212915036,0.0,0.05494354212915036,0.0,0.0
