step,loss,grad_norm,learning_rate,update_norm,param_norm,run_id
271,1.5579869811443552,1.2207334766595799,0.001,0.0012256920117204022,10.0,synthetic-grad_ramp-42
272,1.5502018397369106,1.2431545805299495,0.001,0.0012600517428116571,10.0,synthetic-grad_ramp-42
273,1.581484738200227,1.2781718255457666,0.001,0.0012694810733685268,10.0,synthetic-grad_ramp-42
274,1.5721181024674729,1.1805733644851908,0.001,0.001124736398609586,10.0,synthetic-grad_ramp-42
275,1.552740520281968,1.1452839883356312,0.001,0.001179757120121371,10.0,synthetic-grad_ramp-42
276,1.5339464718355087,1.2748548164456592,0.001,0.0012888728204577644,10.0,synthetic-grad_ramp-42
277,1.527150118073803,1.2173378086224964,0.001,0.001191110300114604,10.0,synthetic-grad_ramp-42
278,1.5601518341054508,1.1331687617693351,0.001,0.0011236697693590143,10.0,synthetic-grad_ramp-42
279,1.5446787546586944,1.2238906270196097,0.001,0.0011700128609380346,10.0,synthetic-grad_ramp-42
280,1.54639690799154,1.2583792824216924,0.001,0.0012202579921506101,10.0,synthetic-grad_ramp-42
281,1.5114876093880787,1.1384127637143047,0.001,0.0011201926050499504,10.0,synthetic-grad_ramp-42
282,1.5500340077029053,1.2106270634256127,0.001,0.0012560741261955033,10.0,synthetic-grad_ramp-42
283,1.5414091433522035,1.271579288793584,0.001,0.0012474164353124394,10.0,synthetic-grad_ramp-42
284,1.5164111498383643,1.267879815921048,0.001,0.0012924665912528567,10.0,synthetic-grad_ramp-42
285,1.5244738613937134,1.2843518967547471,0.001,0.0012637768589841983,10.0,synthetic-grad_ramp-42
286,1.5339859541316514,1.1531979261039846,0.001,0.0011618078870758248,10.0,synthetic-grad_ramp-42
287,1.529304987382543,1.221453448903054,0.001,0.0012162831817308746,10.0,synthetic-grad_ramp-42
288,1.5226275213965101,1.2033116738855252,0.001,0.001235244815953986,10.0,synthetic-grad_ramp-42
289,1.5239541710650417,1.1849403774978484,0.001,0.001166080492806005,10.0,synthetic-grad_ramp-42
290,1.5202275301672534,1.2693486049315879,0.001,0.001210856562292362,10.0,synthetic-grad_ramp-42
291,1.5248006018888505,1.344241508040102,0.001,0.0012896507541469752,10.0,synthetic-grad_ramp-42
292,1.543093782577491,1.395129459748653,0.001,0.0013730449830322222,10.0,synthetic-grad_ramp-42
293,1.4810350183827408,1.3762737311966768,0.001,0.0013256565592984076,10.0,synthetic-grad_ramp-42
294,1.5144998741472504,1.2662134172659651,0.001,0.0012818921723432412,10.0,synthetic-grad_ramp-42
295,1.5192222765575902,1.2611927312211864,0.001,0.0012436925784485016,10.0,synthetic-grad_ramp-42
296,1.519540679142717,1.288150475005714,0.001,0.001383263615374003,10.0,synthetic-grad_ramp-42
297,1.508052434545098,1.252152632906892,0.001,0.0011885484095922958,10.0,synthetic-grad_ramp-42
298,1.4858149034054713,1.2401551710493177,0.001,0.0012477544616182924,10.0,synthetic-grad_ramp-42
299,1.5156244202236746,1.2837003918078134,0.001,0.0012409885101289043,10.0,synthetic-grad_ramp-42
300,1.5351576680248027,1.2374149546728566,0.001,0.0012192335814254149,10.0,synthetic-grad_ramp-42
301,1.4847865777075564,1.1771400605793183,0.001,0.0011821447853780677,10.0,synthetic-grad_ramp-42
302,1.5193031482197643,1.1766736509844373,0.001,0.0010973853290138064,10.0,synthetic-grad_ramp-42
303,1.4999732123377676,1.2460531239169812,0.001,0.0012549375853114064,10.0,synthetic-grad_ramp-42
304,1.5025407098118582,1.2276471955285153,0.001,0.0012997692026154748,10.0,synthetic-grad_ramp-42
305,1.486230691538452,1.2438429924172008,0.001,0.001227037374729683,10.0,synthetic-grad_ramp-42
306,1.4955750189726646,1.2721445290580866,0.001,0.0012820986654169804,10.0,synthetic-grad_ramp-42
307,1.518664309304435,1.2103100047689026,0.001,0.0012481022277784734,10.0,synthetic-grad_ramp-42
308,1.5064793226477133,1.2654349200819213,0.001,0.0012592260276180394,10.0,synthetic-grad_ramp-42
309,1.522304084915301,1.2586211245304897,0.001,0.0012368749172390267,10.0,synthetic-grad_ramp-42
310,1.5125645575748548,1.1492917075644198,0.001,0.001073445699141069,10.0,synthetic-grad_ramp-42
311,1.5000776878605047,1.2896265749058715,0.001,0.0013146657111140305,10.0,synthetic-grad_ramp-42
312,1.5182424425093137,1.2063242760145527,0.001,0.0012022356864314712,10.0,synthetic-grad_ramp-42
313,1.497264375948388,1.1057108740276789,0.001,0.001072623951348774,10.0,synthetic-grad_ramp-42
314,1.5016993607192743,1.1088587112384019,0.001,0.0011130780544414353,10.0,synthetic-grad_ramp-42
315,1.4834350273856984,1.1111748950481708,0.001,0.0010918871274609291,10.0,synthetic-grad_ramp-42
316,1.4874898152739142,1.179331007296766,0.001,0.0011607827369597469,10.0,synthetic-grad_ramp-42
317,1.4746422783967597,1.1824916461287298,0.001,0.0012041964661712618,10.0,synthetic-grad_ramp-42
318,1.4985633625077974,1.1792390803530508,0.001,0.0011328288494061975,10.0,synthetic-grad_ramp-42
319,1.4646649656189061,1.2414597672412493,0.001,0.0012810850029819141,10.0,synthetic-grad_ramp-42
320,1.4926986290467958,1.2444174692457408,0.001,0.0011933171370374165,10.0,synthetic-grad_ramp-42
321,1.4767313882271504,1.2435420866514513,0.001,0.0012190633119396528,10.0,synthetic-grad_ramp-42
322,1.4957915557034267,1.249382958277494,0.001,0.001323577346536074,10.0,synthetic-grad_ramp-42
323,1.488121483206725,1.2654292933992537,0.001,0.001308958875664149,10.0,synthetic-grad_ramp-42
324,1.5028076325394732,1.0939863539590258,0.001,0.0010971943714731469,10.0,synthetic-grad_ramp-42
325,1.4851029339593445,1.1440137205979595,0.001,0.00111218547941068,10.0,synthetic-grad_ramp-42
326,1.4492079537189282,1.05137768231934,0.001,0.001034815565594607,10.0,synthetic-grad_ramp-42
327,1.4704353634227705,1.1528278139514019,0.001,0.0011553648160460746,10.0,synthetic-grad_ramp-42
328,1.4525145050794845,1.1876744116871016,0.001,0.0011890121259630995,10.0,synthetic-grad_ramp-42
329,1.4609792047947312,1.2711930438694212,0.001,0.001267732328380283,10.0,synthetic-grad_ramp-42
330,1.490084444952185,1.3117135525769996,0.001,0.0013105008107441333,10.0,synthetic-grad_ramp-42
331,1.475645457282871,1.2559938921222114,0.001,0.0012479421962697333,10.0,synthetic-grad_ramp-42
332,1.4542687301143788,1.1898654760832987,0.001,0.0011394901133447782,10.0,synthetic-grad_ramp-42
333,1.4482209563721715,1.232311834031125,0.001,0.001213363945969985,10.0,synthetic-grad_ramp-42
334,1.4625962616654522,1.1796519936067082,0.001,0.00121246829608301,10.0,synthetic-grad_ramp-42
335,1.442537713719568,1.1956286568137187,0.001,0.0011475418016895647,10.0,synthetic-grad_ramp-42
336,1.4494043590091856,1.2680422063800367,0.001,0.001260851738975628,10.0,synthetic-grad_ramp-42
337,1.4628407032432587,1.188770756709354,0.001,0.0011598923253271752,10.0,synthetic-grad_ramp-42
338,1.4741830798002036,1.2524426415252081,0.001,0.0012566334381110085,10.0,synthetic-grad_ramp-42
339,1.4646813888486245,1.2662790187400346,0.001,0.00125160120797442,10.0,synthetic-grad_ramp-42
340,1.4198809104207097,1.1617627444389236,0.001,0.001214412315594563,10.0,synthetic-grad_ramp-42
341,1.4575197484374118,1.2531332703059643,0.001,0.0012723232065763729,10.0,synthetic-grad_ramp-42
342,1.4527424431409326,1.2671669927487559,0.001,0.0012182672951734363,10.0,synthetic-grad_ramp-42
343,1.4565816729022698,1.2307802959264964,0.001,0.0012558155416617866,10.0,synthetic-grad_ramp-42
344,1.4733315194450707,1.1614853834793546,0.001,0.0011348042093583663,10.0,synthetic-grad_ramp-42
345,1.4168585216968932,1.131870861769402,0.001,0.001112446898710697,10.0,synthetic-grad_ramp-42
346,1.4376629216703758,1.141450925320067,0.001,0.0011522479405290291,10.0,synthetic-grad_ramp-42
347,1.4541190902304555,1.214640002431492,0.001,0.0011968526457133955,10.0,synthetic-grad_ramp-42
348,1.4202612364782696,1.1429140227102268,0.001,0.0011739414356974297,10.0,synthetic-grad_ramp-42
349,1.464857669643462,1.207660043803506,0.001,0.0011799231831917804,10.0,synthetic-grad_ramp-42
350,1.4469806785962407,1.122317462589274,0.001,0.0011016701141731582,10.0,synthetic-grad_ramp-42
351,1.4528945883958795,1.1578933871080157,0.001,0.0011353161764565505,10.0,synthetic-grad_ramp-42
352,1.4303757663256789,1.190727322972034,0.001,0.0011706921484224552,10.0,synthetic-grad_ramp-42
353,1.4498940524237447,1.3669585130219108,0.001,0.0014127864430579075,10.0,synthetic-grad_ramp-42
354,1.4524659192022396,1.1623549393579566,0.001,0.0011844895901111973,10.0,synthetic-grad_ramp-42
355,1.4386868277211262,1.3541036597458893,0.001,0.0014253794348368608,10.0,synthetic-grad_ramp-42
356,1.4374680349699156,1.3744598776840242,0.001,0.001471217315427418,10.0,synthetic-grad_ramp-42
357,1.43676907679692,1.4504229435659959,0.001,0.001406259986083873,10.0,synthetic-grad_ramp-42
358,1.4185291882258626,1.5049762420793642,0.001,0.0015081589761844997,10.0,synthetic-grad_ramp-42
359,1.4280353982655516,1.6061663387493144,0.001,0.0015504794008480418,10.0,synthetic-grad_ramp-42
360,1.4267329639882176,1.6452840099042834,0.001,0.0016073467558915297,10.0,synthetic-grad_ramp-42
361,1.4335476856591622,1.875660238256608,0.001,0.0018405386055655804,10.0,synthetic-grad_ramp-42
362,1.4415736093373401,1.8293292573105557,0.001,0.0017722230648921982,10.0,synthetic-grad_ramp-42
363,1.4094811546012707,2.0478187329891195,0.001,0.00198420548742541,10.0,synthetic-grad_ramp-42
364,1.4222704828957424,1.9992107342347796,0.001,0.0019905757896814583,10.0,synthetic-grad_ramp-42
365,1.4451573365005765,2.118424264054145,0.001,0.002042492729416366,10.0,synthetic-grad_ramp-42
366,1.4105750173257283,2.1159470983719086,0.001,0.002170084966138215,10.0,synthetic-grad_ramp-42
367,1.4081918706575434,2.3804264112823774,0.001,0.0023157810793455504,10.0,synthetic-grad_ramp-42
368,1.4223604268178944,2.710572835735725,0.001,0.002948943764062687,10.0,synthetic-grad_ramp-42
369,1.4307952478915953,2.6995489062510916,0.001,0.002663239273130492,10.0,synthetic-grad_ramp-42
370,1.4171079102657322,2.771219973986481,0.001,0.0027772137483501958,10.0,synthetic-grad_ramp-42
371,1.4356813812526237,2.7516129106518394,0.001,0.002646735561848598,10.0,synthetic-grad_ramp-42
372,1.4274127289534577,2.9820145337282904,0.001,0.003138615700167112,10.0,synthetic-grad_ramp-42
373,1.4260053512094568,2.944547432283355,0.001,0.0030451195225797635,10.0,synthetic-grad_ramp-42
374,1.4205104032341045,3.1491418182764304,0.001,0.0031773180269821055,10.0,synthetic-grad_ramp-42
375,1.445937422616846,3.5520605713887083,0.001,0.003411403537802169,10.0,synthetic-grad_ramp-42
376,1.406772526465102,4.071230006433715,0.001,0.004097041684922935,10.0,synthetic-grad_ramp-42
377,1.378627788819701,4.796363211481082,0.001,0.004637683681806603,10.0,synthetic-grad_ramp-42
378,1.4315784461966838,4.3608408437314585,0.001,0.0045564123601376065,10.0,synthetic-grad_ramp-42
379,1.399486473535113,4.878108658183067,0.001,0.00499797793007403,10.0,synthetic-grad_ramp-42
380,1.406810823051304,4.916819143482651,0.001,0.0049309170108995815,10.0,synthetic-grad_ramp-42
381,1.423679835742837,4.992368964079778,0.001,0.004640486776722813,10.0,synthetic-grad_ramp-42
382,1.3788499396978187,5.363230590447424,0.001,0.005207313273356169,10.0,synthetic-grad_ramp-42
383,1.382959670795736,5.575972641991197,0.001,0.005692215849175125,10.0,synthetic-grad_ramp-42
384,1.37656903561072,5.864730349726786,0.001,0.006082057331445605,10.0,synthetic-grad_ramp-42
385,1.3875332560873141,6.003282834946793,0.001,0.006206403322913646,10.0,synthetic-grad_ramp-42
386,1.4049002060783238,5.931340327535432,0.001,0.005654715632547941,10.0,synthetic-grad_ramp-42
387,1.405032082657597,6.063192583963499,0.001,0.006118292532238429,10.0,synthetic-grad_ramp-42
388,1.4001802279329574,7.134692860826575,0.001,0.007355399428589011,10.0,synthetic-grad_ramp-42
389,2.8737147101623464,7.0430935932247545,0.001,0.006701272525466813,10.0,synthetic-grad_ramp-42
390,2.7623884313226332,6.265261085671974,0.001,0.006263775546238904,10.0,synthetic-grad_ramp-42
391,2.7062313091026984,5.844689058270341,0.001,0.005892902540614257,10.0,synthetic-grad_ramp-42
392,2.6125552426600454,5.599552968377269,0.001,0.005549255806972585,10.0,synthetic-grad_ramp-42
393,2.5462019706730032,5.013377502838206,0.001,0.004742407814911212,10.0,synthetic-grad_ramp-42
394,2.4746310569003223,4.330252548990246,0.001,0.004288147932740328,10.0,synthetic-grad_ramp-42
395,2.3957477652771177,4.289228738091627,0.001,0.004247318202289926,10.0,synthetic-grad_ramp-42
396,2.3391221559628375,4.0976189640361005,0.001,0.004079457004389542,10.0,synthetic-grad_ramp-42
397,2.2693896485714316,3.5714732118626684,0.001,0.0035116079299871233,10.0,synthetic-grad_ramp-42
398,2.2160493412185875,3.285279163786252,0.001,0.003241905470431555,10.0,synthetic-grad_ramp-42
399,2.1433384057854044,3.0440726941198335,0.001,0.003040448788629235,10.0,synthetic-grad_ramp-42
400,2.1004516492159917,2.7692530771546573,0.001,0.002806256180048341,10.0,synthetic-grad_ramp-42
401,2.0585411230083785,2.448080960649441,0.001,0.0024258249045685707,10.0,synthetic-grad_ramp-42
402,2.023340820942699,2.2023305285800063,0.001,0.0021754306892652155,10.0,synthetic-grad_ramp-42
403,1.96337666861796,1.9865242116923758,0.001,0.001992035749349268,10.0,synthetic-grad_ramp-42
404,1.9379758606637392,1.648029867708113,0.001,0.001555742738846761,10.0,synthetic-grad_ramp-42
405,1.8895028621474301,1.6021019880282472,0.001,0.0016251946014912912,10.0,synthetic-grad_ramp-42
406,1.8573576918557184,1.331810865278259,0.001,0.0013317883673022908,10.0,synthetic-grad_ramp-42
407,1.8393442447760007,1.2104107783859255,0.001,0.001211853001091856,10.0,synthetic-grad_ramp-42
408,1.7667979556978572,1.2350748754023806,0.001,0.0012711901979236475,10.0,synthetic-grad_ramp-42
409,1.3535256824332478,1.2531628246029594,0.001,0.001181856077088275,10.0,synthetic-grad_ramp-42
410,1.349675870803587,1.304943000160253,0.001,0.0012299141198503793,10.0,synthetic-grad_ramp-42
411,1.335843330369424,1.2012792728790573,0.001,0.0012111873567682034,10.0,synthetic-grad_ramp-42
412,1.3596155532959193,1.1115896404464265,0.001,0.001111352335107341,10.0,synthetic-grad_ramp-42
413,1.3799759948172736,1.1372219940611885,0.001,0.0011430427085699518,10.0,synthetic-grad_ramp-42
414,1.3634092018282165,1.1679030682186142,0.001,0.0011518232010306183,10.0,synthetic-grad_ramp-42
415,1.3696002920472146,1.1771155532416915,0.001,0.0012008115378527348,10.0,synthetic-grad_ramp-42
416,1.3819256741909636,1.2506110918270028,0.001,0.0012860962540024896,10.0,synthetic-grad_ramp-42
417,1.384459659035597,1.1763488677386487,0.001,0.0011935534267252224,10.0,synthetic-grad_ramp-42
418,1.3624672292163782,1.197252397208088,0.001,0.0011879206297672764,10.0,synthetic-grad_ramp-42
419,1.3827709851505448,1.1188103770619522,0.001,0.0010502573988046145,10.0,synthetic-grad_ramp-42
420,1.362814954171154,1.182344491858547,0.001,0.0012099468233945376,10.0,synthetic-grad_ramp-42
421,1.3478408889007891,1.1759113101915628,0.001,0.0012198102210336792,10.0,synthetic-grad_ramp-42
422,1.3504576069967982,1.1258433460079755,0.001,0.001147825345287062,10.0,synthetic-grad_ramp-42
423,1.336140248277019,1.1404035719604884,0.001,0.0011107027659120886,10.0,synthetic-grad_ramp-42
424,1.3440038971394064,1.1485846864033329,0.001,0.0011720382284654582,10.0,synthetic-grad_ramp-42
425,1.3509361805523592,1.1458121780984223,0.001,0.0011757774667808297,10.0,synthetic-grad_ramp-42
426,1.3673436407181228,1.2806409246456427,0.001,0.0013419518551049522,10.0,synthetic-grad_ramp-42
427,1.380087747776307,1.2011382734095852,0.001,0.0011699796677203985,10.0,synthetic-grad_ramp-42
428,1.332532704512117,1.1649162985673989,0.001,0.0011570291011899863,10.0,synthetic-grad_ramp-42
429,1.3581499500019947,1.0406006250470876,0.001,0.0010641924323818762,10.0,synthetic-grad_ramp-42
430,1.3356443651997507,1.0685369566554779,0.001,0.0010703788858699584,10.0,synthetic-grad_ramp-42
431,1.3573708342925759,1.1163754160996162,0.001,0.00107957492282691,10.0,synthetic-grad_ramp-42
432,1.3472847910725299,1.1073565567774,0.001,0.0011212164177971102,10.0,synthetic-grad_ramp-42
433,1.320791067343603,1.2369705282096095,0.001,0.0012586316224903447,10.0,synthetic-grad_ramp-42
434,1.361185516400388,1.1807551948100716,0.001,0.0011838751890592685,10.0,synthetic-grad_ramp-42
435,1.3371952924163788,1.2581278757857417,0.001,0.0012664432120922681,10.0,synthetic-grad_ramp-42
436,1.3372738678128302,1.2022352957393743,0.001,0.0011929406501037692,10.0,synthetic-grad_ramp-42
437,1.3282509721325326,1.1814536999824934,0.001,0.0012350284391419225,10.0,synthetic-grad_ramp-42
438,1.3335007066567848,1.1659378061996417,0.001,0.0011348551044913773,10.0,synthetic-grad_ramp-42
439,1.3487538124957161,1.1662647114021802,0.001,0.0011458955425093212,10.0,synthetic-grad_ramp-42
440,1.3385200854264918,1.281516517645859,0.001,0.001281938930759621,10.0,synthetic-grad_ramp-42
441,1.3453147618339616,1.0604894006046346,0.001,0.001088824986867697,10.0,synthetic-grad_ramp-42
442,1.344842519521422,1.009827926681934,0.001,0.0009654690356829363,10.0,synthetic-grad_ramp-42
443,1.3582552471840754,1.075379735314576,0.001,0.0010339277908341306,10.0,synthetic-grad_ramp-42
444,1.3323379235476882,1.133348378001753,0.001,0.0010661399073933608,10.0,synthetic-grad_ramp-42
445,1.3143639969557988,1.1978468198191699,0.001,0.0011990223123676186,10.0,synthetic-grad_ramp-42
446,1.3515650959332066,1.2065666156421486,0.001,0.0011667587951746097,10.0,synthetic-grad_ramp-42
447,1.329627071820028,1.153708276003058,0.001,0.001140474996325207,10.0,synthetic-grad_ramp-42
448,1.3503636472124936,1.2266669522699412,0.001,0.0012512487367272727,10.0,synthetic-grad_ramp-42
449,1.338443507016467,1.253818468834165,0.001,0.0012299178621479404,10.0,synthetic-grad_ramp-42
450,1.329776593002427,1.2057922420107734,0.001,0.00121418767608639,10.0,synthetic-grad_ramp-42
451,1.3360288081162384,1.2412368974279728,0.001,0.001230140318722315,10.0,synthetic-grad_ramp-42
452,1.3591185722444008,1.2069741744102338,0.001,0.0012315579265030833,10.0,synthetic-grad_ramp-42
453,1.3600669985977913,1.1414067036793119,0.001,0.0011577926383473487,10.0,synthetic-grad_ramp-42
454,1.329014599508573,1.1993659938625125,0.001,0.001174726163201728,10.0,synthetic-grad_ramp-42
455,1.3294410105405714,1.181343878712847,0.001,0.0011753819024022268,10.0,synthetic-grad_ramp-42
456,1.342248692863058,1.1678489298992936,0.001,0.0012049955055874982,10.0,synthetic-grad_ramp-42
457,1.3124897759539813,1.260995439010294,0.001,0.0012759649885699701,10.0,synthetic-grad_ramp-42
458,1.3292430024682775,1.0436977644842218,0.001,0.0010008614590377855,10.0,synthetic-grad_ramp-42
459,1.3229339065088608,1.0337781850626417,0.001,0.0010543123713253894,10.0,synthetic-grad_ramp-42
460,1.327108014113027,1.0432938385287958,0.001,0.0010098931589593077,10.0,synthetic-grad_ramp-42
461,1.3089790323984707,1.0949633594572794,0.001,0.0011423599944481464,10.0,synthetic-grad_ramp-42
462,1.2967188499593858,1.120121309411371,0.001,0.0011550688546487075,10.0,synthetic-grad_ramp-42
463,1.288553025527851,1.0537027178499432,0.001,0.0010629062729137443,10.0,synthetic-grad_ramp-42
464,1.3019750394529601,1.0612609327882552,0.001,0.0010662787100980974,10.0,synthetic-grad_ramp-42
465,1.3109462978804753,1.0710286701233822,0.001,0.0010643332991166954,10.0,synthetic-grad_ramp-42
466,1.3125217738648063,1.2893702542147427,0.001,0.0013158852626842534,10.0,synthetic-grad_ramp-42
467,1.345073922711877,1.3269085723382106,0.001,0.001312230695278546,10.0,synthetic-grad_ramp-42
468,1.3317037431546979,1.1864644473354626,0.001,0.001194879003845372,10.0,synthetic-grad_ramp-42
469,1.2997834355512667,1.1437302756598025,0.001,0.0011740427364015846,10.0,synthetic-grad_ramp-42
470,1.3185339537939975,1.081199777178053,0.001,0.0010631297297034755,10.0,synthetic-grad_ramp-42
471,1.3063182358751888,1.0166131875705036,0.001,0.0009979929328366647,10.0,synthetic-grad_ramp-42
472,1.3072675846681296,1.0977496170920151,0.001,0.0010591125253706297,10.0,synthetic-grad_ramp-42
473,1.313424102926855,1.0741278518408404,0.001,0.0010403683668149652,10.0,synthetic-grad_ramp-42
474,1.319045496760042,1.1206804225631644,0.001,0.0010608645210850429,10.0,synthetic-grad_ramp-42
475,1.3037852932048215,1.0463069497564934,0.001,0.001069468330151043,10.0,synthetic-grad_ramp-42
476,1.3239507053352826,1.0694680910987506,0.001,0.0011291090269744718,10.0,synthetic-grad_ramp-42
477,1.2899851350630458,1.132847160027382,0.001,0.0011823381284751257,10.0,synthetic-grad_ramp-42
478,1.3063330775579993,1.1696192811397637,0.001,0.001113931623615763,10.0,synthetic-grad_ramp-42
479,1.3443293805925591,1.1859038827278687,0.001,0.0012119745562175275,10.0,synthetic-grad_ramp-42
480,1.307839246675342,1.0828367190108412,0.001,0.0011300336147486985,10.0,synthetic-grad_ramp-42
481,1.3251225296366433,1.1820190986050148,0.001,0.0011659308458622582,10.0,synthetic-grad_ramp-42
482,1.3041308547792352,1.112607799016069,0.001,0.0011159990930453656,10.0,synthetic-grad_ramp-42
483,1.3106059201016549,1.1784176899635506,0.001,0.0011095292279307588,10.0,synthetic-grad_ramp-42
484,1.3001811917655335,1.1603502747049996,0.001,0.0011696727461374377,10.0,synthetic-grad_ramp-42
485,1.2976179593871007,1.0703940389531497,0.001,0.0010367803039807904,10.0,synthetic-grad_ramp-42
486,1.2876254209790863,1.1028780175692747,0.001,0.0011095030287137542,10.0,synthetic-grad_ramp-42
487,1.304918204550841,1.1568515852641892,0.001,0.0011039184494041434,10.0,synthetic-grad_ramp-42
488,1.2848390900050972,1.1922862056705965,0.001,0.0012118624510634327,10.0,synthetic-grad_ramp-42
489,1.3067468195525647,1.1558025046602578,0.001,0.0011918780927116423,10.0,synthetic-grad_ramp-42
490,1.3121956617966166,1.2532625644463826,0.001,0.0012241598925789745,10.0,synthetic-grad_ramp-42
491,1.3005700592059224,1.25242344027955,0.001,0.001210426466470914,10.0,synthetic-grad_ramp-42
492,1.289936497214843,1.1678306114009194,0.001,0.0010946855555272427,10.0,synthetic-grad_ramp-42
493,1.300200253909671,1.2042721152134153,0.001,0.001194685444820274,10.0,synthetic-grad_ramp-42
494,1.2879236114170318,1.2989592824103482,0.001,0.0012764918510219973,10.0,synthetic-grad_ramp-42
495,1.3057522393575456,1.3355644593470861,0.001,0.0012748435129167795,10.0,synthetic-grad_ramp-42
496,1.2634156478191592,1.131502253640388,0.001,0.0011469849771050054,10.0,synthetic-grad_ramp-42
497,1.285022709754664,1.0853760151084526,0.001,0.0010708228516927965,10.0,synthetic-grad_ramp-42
498,1.2593670893560303,1.221185510670638,0.001,0.0011824044541185155,10.0,synthetic-grad_ramp-42
499,1.265978166892794,1.1063237249405447,0.001,0.0010880698937660702,10.0,synthetic-grad_ramp-42
500,1.3080391771773396,1.0531320850664943,0.001,0.001087528617267734,10.0,synthetic-grad_ramp-42
501,1.3001885304472216,1.0836721653150003,0.001,0.00110345209628723,10.0,synthetic-grad_ramp-42
502,1.2751504051116107,1.150328753322061,0.001,0.0011458503121949929,10.0,synthetic-grad_ramp-42
503,1.2625892438904693,1.1411424739167122,0.001,0.001162535134473331,10.0,synthetic-grad_ramp-42
504,1.2398453778509213,1.1039657430393153,0.001,0.0010661793515519757,10.0,synthetic-grad_ramp-42
505,1.2753497134135818,1.0896434990799584,0.001,0.0010907021691302567,10.0,synthetic-grad_ramp-42
506,1.3189995211351144,1.0822241211495984,0.001,0.0010870177799303703,10.0,synthetic-grad_ramp-42
507,1.2884100176441358,1.0695818549102836,0.001,0.0010546117471735292,10.0,synthetic-grad_ramp-42
508,1.272688928020137,1.267255458181257,0.001,0.0012839191751021241,10.0,synthetic-grad_ramp-42
509,1.2872567687447645,1.2055280190998345,0.001,0.001177630839931844,10.0,synthetic-grad_ramp-42
510,1.256066531604897,1.2234624259226365,0.001,0.001242318652161568,10.0,synthetic-grad_ramp-42
511,1.2742236792352462,1.1399892587927478,0.001,0.0011590197484141172,10.0,synthetic-grad_ramp-42
512,1.2793805895159804,1.1306515683384262,0.001,0.0010359089763146896,10.0,synthetic-grad_ramp-42
513,1.2758040838669642,1.0949783070577848,0.001,0.001134785587358542,10.0,synthetic-grad_ramp-42
514,1.2881671136995512,0.9731203743463868,0.001,0.000888095082560088,10.0,synthetic-grad_ramp-42
515,1.2806863840503946,1.0013507202985945,0.001,0.000983014250619719,10.0,synthetic-grad_ramp-42
516,1.2847555288286219,0.9874822031793289,0.001,0.001018329598710769,10.0,synthetic-grad_ramp-42
517,1.2636212299243048,0.959067264191421,0.001,0.0009499815948783648,10.0,synthetic-grad_ramp-42
518,1.2866324571867336,1.0058356332807292,0.001,0.0009625522702452769,10.0,synthetic-grad_ramp-42
519,1.296819922099474,1.1746134741134593,0.001,0.0011366973807213094,10.0,synthetic-grad_ramp-42
520,1.2570564904744994,1.1499905524971892,0.001,0.001185969874720305,10.0,synthetic-grad_ramp-42
521,1.2575183810333666,1.22826560078156,0.001,0.001159464148802344,10.0,synthetic-grad_ramp-42
522,1.2900978744034994,1.19735259814853,0.001,0.001238601207532964,10.0,synthetic-grad_ramp-42
523,1.2664204476298653,1.2110259841664754,0.001,0.0012090257356786526,10.0,synthetic-grad_ramp-42
524,1.2895796246750528,1.1081502644234218,0.001,0.0010692102982040126,10.0,synthetic-grad_ramp-42
525,1.261118156499733,1.1616340960028342,0.001,0.0011414898157198006,10.0,synthetic-grad_ramp-42
526,1.2888179499725587,1.194141833400807,0.001,0.0011582509507045444,10.0,synthetic-grad_ramp-42
527,1.2682028072611493,1.122023650801393,0.001,0.0011515635665939254,10.0,synthetic-grad_ramp-42
528,1.2693443793513235,1.1684318653234846,0.001,0.0011943897650208756,10.0,synthetic-grad_ramp-42
529,1.2881843114301927,1.1853697020614673,0.001,0.0011257842194656302,10.0,synthetic-grad_ramp-42
530,1.258531738975479,1.1202680902586677,0.001,0.0011067859331922443,10.0,synthetic-grad_ramp-42
531,1.2490883744933314,1.0640824429889224,0.001,0.0010368811384187122,10.0,synthetic-grad_ramp-42
532,1.2557258012222323,1.0414053626522306,0.001,0.0010826117515469605,10.0,synthetic-grad_ramp-42
533,1.2684904744980048,1.1082242632351613,0.001,0.0010642347517652892,10.0,synthetic-grad_ramp-42
534,1.237472416423948,1.1475111165192837,0.001,0.001204087746814022,10.0,synthetic-grad_ramp-42
535,1.2697763335921086,1.0920501330740475,0.001,0.0010909598919125187,10.0,synthetic-grad_ramp-42
536,1.2513902920333293,1.1225611817280605,0.001,0.0010841050542514758,10.0,synthetic-grad_ramp-42
537,1.2759487615929412,1.1676795915379543,0.001,0.0011441938168592482,10.0,synthetic-grad_ramp-42
538,1.2220794890886724,1.1868176206316605,0.001,0.0011586168132612365,10.0,synthetic-grad_ramp-42
539,1.245458835085811,1.2562895387436355,0.001,0.0012091577149828407,10.0,synthetic-grad_ramp-42
540,1.2312263275552537,1.2621266722827107,0.001,0.0012657222895416282,10.0,synthetic-grad_ramp-42
541,1.2433980300092842,1.1151182139086193,0.001,0.001074787485590647,10.0,synthetic-grad_ramp-42
542,1.258776670797425,1.2375462372401778,0.001,0.0011591878051672834,10.0,synthetic-grad_ramp-42
